id_cartorio,texto,estado,cidade,data
313,Terreno Rural de 9950m² transferido de Benicio Ferreira (47.962.183-31) para Evelyn Albuquerque (817.259.304-04) via Rec&uperação de Crédito.   ,ES,Vila Velha,01/2025
6,Casa (167m²) transferido de Moraes da Luz - EI (40.175.928/0001-21) para Gael Sampaio (892.047.516-49) por meio de Recuperação de Crédito.,AL,Palmeira dos Índios,07/2024
218,Terreno Rural (18950m²) transferido de Antônio Gomes (920.864.573-83) para Nascimento Freitas S.A. (17.326.085/0001-03) por meio de Usucapião Extrajudicial.,PE,Olinda,02/2024
300,"Casa de 85m², Recuperação de Crédito realizado entre Aparecida S.A. (09.142.635/0001-06) e Abreu Gomes Ltda. (03.972.561/0001-40).",GO,Rio Verde,08/2023
282,Processo de Recuperação de Crédito: Casa de 61m² passou de Alícia Rodrigues (987.064.531-39) para Ribeiro (69.327.504/0001-17).,ES,Vitória,02/2023
203,Processo de Recuperação de Crédito: Terreno Rural de 3773m² passou de Gustavo Henrique Gonçalves (651.937.480-66) para Guerra (40.736.125/0001-07).,RJ,Rio de Janeiro,11/2024
96,Processo de Compra e Venda: Apartamento de 93m² passou de Lima - ME (98.412.075/0001-84) para Alves Pires Ltda. (30.561.984/0001-40).,SC,Florianópolis,04/2024
52,"Apartamento de 151m², Compra e Venda realizado entre Marcela Mendonça (104.965.782-94) e Santos Pinto S/A (20.179.654/0001-31).   ",PI,Picos,08/2024
205,Processo de Recuperação de Crédito: Casa de 288m² passou de Dr. Igor Garcia (846.290.537-00) para Martins (13.576.298/0001-24).,BA,Feira de Santana,02/2024
331,Terreno Rural com 27717m² foi transferido de Pereira e Filhos (52.097.814/0001-90) para Câmara (13.627.958/0001-59) através de Compra e Venda.,RO,Ji-Paraná,06/2023
235,Apartamento com 238m² foi transferido de Porto Pinto Ltda. (46.351.298/0001-85) para Silva (02.596.187/0001-63) através de Compra e Venda.,TO,Palmas,11/2024
155,Apartamento com 73m² foi transferido de Abreu Silva Ltda. (59.137.460/0001-09) para Rael Pires (608.472.319-50) através de Usucapião Extrajudicial.,BA,Feira de Santana,01/2024
27,Terreno Rural (4047m²) transferido de Sr. João Gabriel Porto (790.538.162-59) para Melo (82.619.547/0001-34) por meio de Usucapião Extrajudicial.,MA,Imperatriz,09/2023
203,Processo de Recuperação de Crédito: Apartamento de 274m² passou de Stella Correia (924.568.731-73) para Ramos - EI (07.583.419/0001-62).,RJ,Rio de Janeiro,06/2024
175,Apartamento de 57m² transferido de da Rocha (61.540.927/0001-09) para Peixoto Ltda. (46.302.875/0001-49) via Recuperação de Crédito.,PE,Recife,02/2023
67,Processo de Usucapião Extrajudicial: Apartamento de 144m² passou de das Neves (61.982.074/0001-65) para Rodrigues (14.763.958/0001-49).,RR,Caracaraí,10/2024
196,Terreno Rural de 12720m² transferido de Davi Lucca Albuquerque (137.245.869-73) para Macedo - ME (86.241.950/0001-23) via Usucapião Extrjudicial.,PE,Caruaru,08/2023
66,"Apartamento de 210m², Compra e Venda realizado entre Guerra S.A. (01.375.968/0001-65) e Cunha (86.254.309/0001-23).",RR,Rorainópolis,04/2024
327,"Apartamento de 195m², Usucapião Extrajudicial realizado entre Dr. Daniel Andrade (478.503.219-79) e Levi Farias (297.845.016-94).",RS,Caxias do Sul,12/2024
286,Processo de Usucapião Extrajudicial: Apartamento de 164m² passou de Juan Ferreira (523.768.904-38) para Kamilly Araújo (417.935.260-52).,RO,Ji-Paraná,09/2024
131,Casa com 73m² foi ransferido de João Vitor Brito (803.417.259-60) para Sr. Emanuel Novaes (710.928.365-86) através de Recuperação de Crédito.   ,PB,João Pessoa,09/2024
55,Casa (219m²) transferido de Carlos Eduardo Cavalcante (205.783.691-68) para Noah Gomes (743.510.698-48) por meio de Usucapião Extrajudicial.,RJ,Petrópolis,03/2023
96,Casa com 91m² foi transferido de Pacheco (53.701.849/0001-59) para Brito Ltda. (61.538.720/0001-08) através de Usucapião Extrajudicial.,SC,Florianópolis,12/2024
235,Casa (106m²) transferido de Fonseca Pinto S/A (25.193.478/0001-06) para Cavalcante (47.932.105/0001-42) por meio de Compra e Venda.,TO,Palmas,12/2023
192,Processo de Copra e Venda: Casa de 111m² pass&ou de Caldeira (07.592.164/0001-02) para Lima S/A (78.350.241/0001-58).   ,DF,Brasília,05/2024
342,Apartamento com 115m² foi transferido de Camargo - ME (49.786.310/0001-72) para Helena Pereira (238.751.946-91) através de Usucapião Extrajudicial.,TO,Gurupi,03/2024
159,Apartamento (113m²) transferido de Gabrielly Silva (081.739.652-77) para Otto Montenegro (502.178.346-71) por meio de Compra e Venda.,PE,Olinda,02/2023
315,"Casa de 273m², Usucapião Extrajudicial realizado entre Luiz Felipe Barbosa (159.607.842-11) e Borges e Filhos (94.580.263/0001-60).",MG,Belo Horizonte,01/2025
128,"Casa de 240m², Recuperação de Crédito realizado entre Dias Carvalho - ME (78.564.019/0001-58) e Alves (49.025.763/0001-86).",BA,Feira de Santana,08/2024
205,Casa com 293m² foi transferido de Nogueira (92.063.587/0001-04) para Luiz Otávio Vasconcelos (530.962.417-16) através de Compra e Venda.,BA,Feira de Santana,03/2023
104,Casa de 265m² transferido de Cavalcanti Albuquerque S.A. (17.653.298/0001-31) para Allana Oliveira (781.954.362-00) via Usucapião Extrajudicial.,AM,Manaus,11/2023
223,Terreno Rural (35916m²) transferido de Mendonça (41.785.390/0001-30) para Daniela Leão (038.295.716-40) por meio de Compra e Venda.,PA,Ananindeua,06/2024
194,Apartamento (224m²) transferido de Ana Beatriz da Conceição (168.905.473-57) para da Mata (42.381.697/0001-38) por meio de Usucapião Extrajudicial.,RR,Caracaraí,08/2024
45,Apartamento com 187m² foi transferido e Isabella Vasconcelos (639.205.817-68) para Leandr%o Freitas (917.062.835-12) através de Recuperação de Crédito.   ,PR,Londrina,07/2023
57,Apartamento com 91m² foi transferido de Alícia Nogueira (036.829.157-02) para Beatriz Cirino (873.094.526-74) através de Usucapião Extrajudicial.,RN,Mossoró,08/2023
271,Terreno Rural de 15095m² transferido de Letícia Aragão (051.462.783-26) para da Conceição Costa - EI (52.608.947/0001-83) via Usucapião Extrajudicial.,SC,Blumenau,12/2024
302,Terreno Rural com 34516m² foi transferido de Laura Cirino (719.820.563-12) para Francisco da Cunha (297.416.530-34) através de Usucapião Extrajudicial.,MA,São Luís,08/2023
287,"Terreno Rural de 44693m², Compra e Venda realizado entre Araújo (97.354.186/0001-19) e Dr. Gael Gonçalves (789.251.346-91).",CE,Juazeiro do Norte,05/2024
264,Processo de Usucapião Extrajudicial: Casa de 284m² passou de Antônio Castro (362.975.048-65) para Nascimento (24.857.130/0001-03).,PE,Recife,11/2024
78,Apartamento de 197m² transferido de Vinícius Melo (310.279.465-34) para Mariah Ribeiro (314.256.798-46) via Compra e Venda.,TO,Araguaína,01/2024
74,"Casa de 270m², Usucapião Extrajudicial realizado entre Luiz Miguel Ferreira (784.251.369-46) e Martins (24.680.719/0001-89).",SE,Aracaju,12/2024
35,Apartamento de 100m² transferido de Maria Alice Porto (982.436.017-40) para Vieira Sampaio - ME (94.035.827/0001-84) via Usucapião Extrajudicial.,MG,Belo Horizonte,06/2023
178,Terreno Rural (31088m²) transferido de das Neves (39.074.625/0001-33) para Mariane Costela (615.934.207-06) por meio de Usucapião Extrajudicial.,AC,Rio Branco,12/2024
158,"Casa de 266m², Recuperação de Crédito realizado entre Sampaio Ltda. (72.304.196/0001-19) e Barbosa S.A. (49.825.031/0001-70).",PR,Maringá,04/2023
112,Apartamento com 124m² foi transferido de da Conceição (59.731.820/0001-04) para Vargas Marques - EI (70.952.481/0001-10) através de Recuperação de Crédito.,PA,Ananindeua,06/2023
219,"Apartamento de 125m², Usucapião Extrajudicial realizado entre Ana Cecília Mendonça (041.726.953-61) e da Paz (95.038.612/0001-80).",DF,Brasília,04/2024
38,Processo de Compra e Venda: Terreno Rural de 9093m² passou de Ferreira (21.689.053/0001-31) para Sr. Kaique Castro (891.624.350-51).,PA,Belém,09/2023
129,Apartamento de 150m² transferido de Novais (43.628.591/0001-59) para da Costa S.A. (43.795.680/0001-90) via Usucapião Extrajudicial.,SC,Blumenau,11/2023
22,Terreno Rural de 16322m² transferido de Souza (35.678.092/0001-48) para Calebe Farias (725.984.610-02) via Recuperação de Crédito.,ES,Cariacica,01/2024
262,Casa (79m²) transferido de Cardoso Vieira S.A. (67.901.542/0001-06) para Oliveira (29.738.460/0001-01) por meio de Usucapião Extrajudicial.,SP,Campinas,03/2024
82,Apartamento (264m²) transferido de Fernandes (37.145.869/0001-34) para Murilo Alves (374.208.519-05) por meio de Usucapião Extrajudicial.,BA,Feira de Santana,06/2024
170,Terreno Rural de 34921m² transferido de Luiz Gustavo Vieira (786.219.530-21) para Cavalcante (57.381.964/0001-44) via Usucapião Extrajudicial.,ES,Vila Velha,09/2023
285,Terreno Rural (10925m²) transferido de Casa Grande (37.548.012/0001-65) para Rebeca Costa (024.813.597-04) por meio de Recuperação de Crédito.,BA,Salvador,03/2023
64,Terreno Rural (10074m²) transferido de Lopes Vieira S.A. (95.807.426/0001-68) para Viana S.A. (74.351.298/0001-10) por meio de Usucapião Extrajudicial.,RO,Ariquemes,02/2025
288,Terreno Rural (21339m²) transferido de Ana Laura Ramos (795.420.316-61) para da Rocha (81.547.632/0001-71) por meio de Compra e Venda.,TO,Gurupi,12/2024
232,Apartamento de 178m² transferido de Antony Garcia (384.926.170-04) para Abreu Ltda. (31.280.694/0001-91) via Compra e Venda.,ES,Vitória,04/2023
6,Casa (126m²) transferido de Pires (05.289.146/0001-12) para Maria Luísa Campos (581.469.703-20) por meio de Compra e Venda.,AL,Palmeira dos Índios,10/2023
217,"Apartamento de 238m², Usucapião Extrajudicial realizado entre Pedro Lucas Rocha (978.536.420-83) e Bryan Jesus (208.195.376-59).",TO,Gurupi,12/2024
281,Processo de Recuperação de Crédito: Apartamento de 207m² passou de Srta. Eloah da Conceição (386.250.497-9) para Pastor (48.369.175/0001-05).   ,RS,Porto Alegre,04/2024
58,"Casa de 113m², Recuperação de Crédito realizado entreAlves (13.485.690/0001-68) e Jesus (45.769.028/0001-26).",RN,Parnamirim,08/2023
139,"Terreno Rural de 42672m², Recuperação de Crédito realizado entre Montenegro (92.518.360/0001-06) e Mendes (24.678.513/0001-14).",GO,Goiânia,11/2023
326,"Apartamento de 129m², Compra e Venda realizado entre Levi Albuquerque (869.&513.207-21) e Leonardo Câmara (917.043.865-00).   ",PE,Olinda,10/2023
95,Casa com 78m² foi transferido de Maria Clara Machado (642.513.980-33) para Garcia (35.269.701/0001-05) através de Usucapião Extrajudicial.  ,MA,Timon,03/2024
306,Terreno Rural (4973m²) transferido de Nascimento (70.859.341/0001-00) para Cunha Ltda. (04.896.137/0001-27) por meio de Compra e Venda.,RJ,Niterói,11/2023
358,Terreno Rural de 27428m² transferido de Isis Sousa (579.602.438-83) para Davi Lucas Mendonça (564.138.027-07) via Usucapião Extrajudicial.,RR,Boa Vista,12/2023
308,Terreno Rural de 13256m² transferido de Camila Vargas (681.254.793-09) para Andrade (57.906.138/0001-71) via Recuperação de Crédito.,ES,Vila Velha,01/2024
4,Casa (135m²) transferido de Sá Barros Ltda. (16.287.034/0001-49) para Benício Mendonça (286.057.439-56) por meio de Usucapião Extrajudicial.,AL,Maceió,12/2024
221,Casa de 178m² transferido de Montenegro (52.904.673/0001-70) para Brito (43.801.526/0001-83) via Recuperação de Crédito.,RN,Mossoró,03/2024
217,Processo de Usucapião Extrajudicial: Casa de 70m² passou de Casa Grande (84.301.925/0001-62) para Carvalho S.A. (34.059.178/0001-20).,TO,Gurupi,12/2023
45,"Casade 269m², Recuperação de Crédito realizado entre Pinto (79.014.526/0001-80) e Rafael Abreu (124.065.893-15).   ",PR,Londrina,08/2024
295,Casa com 140m² foi transferido de Moura Gonçalves Ltda. (65.784.293/0001-90) para Vasconcelos (64.158.302/0001-75) através de Usucapião Extrajudicial.,AC,Rio Branco,02/2025
234,Processo de Recuperação de Crédito: Apartamento de 74m² passou de Alves (71.302.654/0001-18) para Luara Cavalcanti (870.231.465-71).,CE,Sobral,09/2023
304,Processo de Compra e Venda: Terreno Rural de 4578m² passou de Rhavi Albuquerque (183.540.627-08) para Kamilly Pereira (157.420.983-32).,BA,Salvador,07/2024
271,Terreno Rural de 7694m² transferido de Gabriel Alves (938.504.671-39) para Camargo (79.620.514/0001-08) via Usucapião Extrajudicial.,SC,Blumenau,11/2023
11,Processo de Compra e Venda: Terreno Rural de 10216m² passou de Leão S.A. (78.241.905/0001-40) paa Stella Porto (739.265.041-61).,AM,Parintins,10/2024
71,Apartamento (182m²) transferido de Costela Machado e Filhos (59.476.128/0001-79) para Castro Ltda. (25.109.683/0001-40) por meio de Compra e Venda.,SP,São Paulo,07/2024
299,Processo de Usucapião Extrajudicial: Apartamento de 198m² passou de Sr. Calebe Pires (413.705.289-14) para Azevedo (60.178.932/0001-50).,RN,Natal,11/2024
250,Apartamento (200m²) transferido de Esther Silva (745.930.286-47) para Viana Abreu - EI (27.158.906/0001-95) por meio de Compra e Venda.,PI,Parnaíba,05/2023
282,Casa com 216m² foi transferido de Castro (91.408.357/0001-69) para Eloá Cardoso (479.358.210-97) através de Recuperação de Crédito.,ES,Vitória,01/2025
113,Terreno Rural com 26485m² foi transferido de Cassiano S/A (81.306.794/0001-18) para Porto S.A. (80.746.293/0001-90) através de Recuperação de Crédito.,MG,Uberlândia,03/2024
67,Casa de 60m² transferido de Alexia Martins (248.913.057-97) para Duarte (04.723.895/0001-43) via Compra e Venda.,RR,Caracaraí,04/2024
45,Processo de Usucapião Extrajudicial: Casa de 133m² passou de Azevedo Fernandes e Filhos (30.671.582/0001-07) para Lopes (79.685.124/0001-08).,PR,Londrina,04/2023
359,Apartamento de 284m² transferido de Clarice Santos (269.478.153-55) para Alexandre Marques (107.635.829-21) via R$ecuperação de Crédito.,SE,Nossa Senhora do Socorro,07/2024
357,Apartamento (114m²) transferido de Teixeira (85.971.042/0001-22) para Ferreira - EI (39.567.281/0001-02) por meio de Usucapião Ext&rajudicial.,PB,João Pessoa,07/2024
304,Terreno Rural de 4034m² transferido de Letícia Fogaça (370.459.821-60) para Sra. Maitê Siqueira (638.297.415-37) via Compra e Venda.,BA,Salvador,07/2023
188,Terreno Rural com 14153m² foi transferido de Maria Luísa Silveira (826.579.013-95) para Miguel Camargo (374.218.659-00) através de Usucapião Extrajudicial.,SP,São Paulo,05/2023
134,"Casa de 193m², Usucapião Extrajudicial realizado entre Moreira da Rocha - EI (41.096.853/0001-56) e Kaique Barbosa (418.572.306-71).",GO,Anápolis,09/2024
327,Processo de Usucapião Extrajudicial: Casa de 220m² passu de Jesus Correia S.A. (39.501.274/0001-08) para Breno Araújo (869.324.507-47).   ,RS,Caxias do Sul,09/2023
285,Apartamento (115m²) transferido de Silva (36.281.509/0001-05) para Duarte Martins - EI (31.842.695/0001-82) por meio de Recuperação de Crédito.,BA,Salvador,10/2024
195,Terreno Rural de 25710m² transferido de Cirino Ramos - ME (87.915.604/0001-46) para Borges (42.197.035/0001-02) via Compra e Venda.,PR,Maringá,10/2024
227,Apartamento com 98m² foi transferido de Maria Liz Moraes (928.753.640-65) para Abreu (31.524.867/0001-70) através de Recuperação de Crédito.,PR,Curitiba,12/2024
42,Casa de 299m² transferido de Pastor S/A (04.529.837/0001-83) para Monteiro (41.065.823/0001-82) via Usucapião Extrajudicial.,PB,Campina Grande,12/2024
283,Apartamento (153m²) transferido de Albuquerque (34.605.987/0001-90) para Macedo e Filhos (85.140.726/0001-82) por meio de Usucapião Extrajudicial.,AL,Palmeira dos Índios,05/2023
96,"Casa de 200m², Usucapião Extrajudicial realizado entre Leão (70.248.169/0001-40) e Isabelly Costa (074.398.562-10).",SC,Florianópolis,10/2024
78,Casa de 196m² transferido de Melo (62.894.517/0001-29) para Natália da Luz (581.470.632-53) via Compra e Venda.,TO,Araguaína,01/2024
315,Casa de 285m² transferido de Sampaio (63.195.208/0001-23) para Gomes (25.904.137/0001-00) via Usucapião Extrajudicial.,MG,Belo Horizonte,01/2025
282,Processo de Usucapião Extrajudicial: Casa de 216m² passou de Miguel da Mata (249.381.607-22) para Monteiro Ltda. (27.604.319/0001-82).,ES,Vitória,05/2024
320,"Casa de 251m², Usucapião Extrajudicial realizado entre Rios da Luz Ltda. (78.259.016/0001-00) e Davi Luiz Martins (957.314.286-46).",RR,Boa Vista,10/2024
4,Processo de Recuperação de Crédito: Apartamento de 89m² passou de Sales (30.768.495/0001-64) para Oliveira S/A (40.671.958/0001-29).,AL,Maceió,07/2023
274,"Terreno Rural de 25073m², Compra e Venda realizado entre Santos (61.349.708/0001-47) e Machado (03.527.864/0001-54).",PI,Parnaíba,02/2024
351,Processo de Recuperação de Crédito: Apartamento de 160m² passou de Alves S/A (93.726.185/0001-05) para Pires - EI (35.270.964/0001-34).,PB,João Pessoa,12/2024
212,Terreno Rural de 43922m² transferido de Santos (62.987.435/0001-29) para Lucas Gabriel Melo (463.217.985-09) via Usucapião Extrajudicial.,AC,Sena Madureira,06/2023
118,Apartamento de 201m² transferido de Bernardo Freitas (571.362.089-12) para Kamilly Fogaça (895.412.670-76) via Compra e Venda.   ,AL,Maceió,04/2023
151,Casa de 204m² transferido de Beatriz Guerra (975.860.312-40) para da Luz S/A (21.984.603/0001-45) via Compra e Venda.,DF,Brasília,03/2024
250,Processo de Usucapião Extrajudicial: Apartamento de 70m² passou de Murilo Jesus (432.150.796-07) para Dr. Levi Vargas (613.407.529-99).,PI,Parnaíba,07/2023
153,Processo de Recuperação de Crédito: Apartamento de 254m² passou de Sra. Stella Guerra (623.508.471-44) para Antônio Pires (879.250.643-74).,SP,São Paulo,08/2023
317,Apartamento (163m²) transferido de Santos e Filhos (40.795.286/0001-63) para Julia Caldeira (617.984.052-02) por meio de Compra e Venda.,MG,Juiz de Fora,11/2024
276,Casa (261m²) transferido de Cunha S/A (93.762.481/0001-53) para das Neves (82.094.315/0001-00) por meio de Recuperação de Crédito.,MA,São Luís,09/2024
